case_id,split,baseline,k,selected_count,proxy_count,tp,fp,fn,precision,recall,f1,fnr,full_recall,seed_reason,build_seconds,query_seconds
djangocms-rc-28ddd6d10308,TRAIN,random,3,3,3,0,3,3,0.0,0.0,0.0,1.0,False,,0.0,7.660000028408831e-05
djangocms-rc-28ddd6d10308,TRAIN,random,5,5,3,0,5,3,0.0,0.0,0.0,1.0,False,,0.0,5.700000019714935e-05
djangocms-rc-28ddd6d10308,TRAIN,random,10,10,3,0,10,3,0.0,0.0,0.0,1.0,False,,0.0,6.579999990208307e-05
djangocms-rc-28ddd6d10308,TRAIN,bm25,1,1,3,0,1,3,0.0,0.0,0.0,1.0,False,,0.11237069999970117,0.009030399999574001
djangocms-rc-28ddd6d10308,TRAIN,bm25,3,3,3,0,3,3,0.0,0.0,0.0,1.0,False,,0.11237069999970117,0.008997699999781616
djangocms-rc-28ddd6d10308,TRAIN,bm25,5,5,3,0,5,3,0.0,0.0,0.0,1.0,False,,0.11237069999970117,0.009069499999895925
djangocms-rc-28ddd6d10308,TRAIN,bm25,10,10,3,1,9,2,0.1,0.3333333333333333,0.15384615384615383,0.6666666666666666,False,,0.11237069999970117,0.008939500000451517
djangocms-rc-28ddd6d10308,TRAIN,path_token,1,1,3,0,1,3,0.0,0.0,0.0,1.0,False,,0.0,0.004251100000146835
djangocms-rc-28ddd6d10308,TRAIN,path_token,3,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,False,,0.0,0.004210799999782466
djangocms-rc-28ddd6d10308,TRAIN,path_token,5,5,3,1,4,2,0.2,0.3333333333333333,0.25,0.6666666666666666,False,,0.0,0.004119600000194623
djangocms-rc-28ddd6d10308,TRAIN,path_token,10,10,3,1,9,2,0.1,0.3333333333333333,0.15384615384615383,0.6666666666666666,False,,0.0,0.0042025000002468005
djangocms-rc-28ddd6d10308,TRAIN,graph,1,1,3,0,1,3,0.0,0.0,0.0,1.0,False,seeds_ok,0.0,0.009087100000215287
djangocms-rc-28ddd6d10308,TRAIN,graph,3,3,3,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,False,seeds_ok,0.0,0.008695900000020629
djangocms-rc-28ddd6d10308,TRAIN,graph,5,5,3,1,4,2,0.2,0.3333333333333333,0.25,0.6666666666666666,False,seeds_ok,0.0,0.008920999999645574
djangocms-rc-28ddd6d10308,TRAIN,graph,10,10,3,1,9,2,0.1,0.3333333333333333,0.15384615384615383,0.6666666666666666,False,seeds_ok,0.0,0.008672500000102445
djangocms-rc-28ddd6d10308,TRAIN,hybrid,1,1,3,0,1,3,0.0,0.0,0.0,1.0,False,hybrid_alpha_0.5,0.11237069999970117,0.004542100000435312
djangocms-rc-28ddd6d10308,TRAIN,hybrid,3,3,3,0,3,3,0.0,0.0,0.0,1.0,False,hybrid_alpha_0.5,0.11237069999970117,0.004510400000071968
djangocms-rc-28ddd6d10308,TRAIN,hybrid,5,5,3,0,5,3,0.0,0.0,0.0,1.0,False,hybrid_alpha_0.5,0.11237069999970117,0.004644299999199575
djangocms-rc-28ddd6d10308,TRAIN,hybrid,10,10,3,1,9,2,0.1,0.3333333333333333,0.15384615384615383,0.6666666666666666,False,hybrid_alpha_0.5,0.11237069999970117,0.004371299999547773
